date_id,category_id,geo_id,sales_qty,sales_amt
2022-11-11T00:00:00,1005,3,2,1920
2022-11-11T00:00:00,1006,1,7,6720
2022-11-11T00:00:00,1006,2,3,2880
2022-11-11T00:00:00,1006,3,4,3840
2022-11-11T00:00:00,1007,1,3,2880
2022-11-11T00:00:00,1007,2,9,8640
2022-11-11T00:00:00,1007,3,0,0
2022-11-11T00:00:00,1008,1,0,0
2022-11-11T00:00:00,1008,2,3,2880
2022-11-11T00:00:00,1008,3,0,0
2022-11-11T00:00:00,1009,1,9,8640
2022-11-11T00:00:00,1009,2,1,960
2022-11-11T00:00:00,1009,3,6,5760
2022-11-11T00:00:00,1010,1,3,2880
2022-11-11T00:00:00,1010,2,8,7680
2022-11-11T00:00:00,1010,3,6,5760
2022-11-12T00:00:00,1001,1,3,2880
2022-11-12T00:00:00,1001,2,3,2880
2022-11-12T00:00:00,1001,3,0,0
2022-11-12T00:00:00,1002,1,9,8640
2022-11-12T00:00:00,1002,2,1,960
2022-11-12T00:00:00,1002,3,7,6720
2022-11-12T00:00:00,1003,1,3,2880
2022-11-12T00:00:00,1003,2,2,1920
2022-11-12T00:00:00,1003,3,2,1920
2022-11-12T00:00:00,1004,1,5,4800
2022-11-12T00:00:00,1004,2,1,960
2022-11-12T00:00:00,1004,3,0,0
2022-11-12T00:00:00,1005,1,9,8640
2022-11-12T00:00:00,1005,2,2,1920
2022-11-12T00:00:00,1005,3,0,0
2022-11-12T00:00:00,1006,1,3,2880
2022-11-12T00:00:00,1006,2,5,4800
2022-11-12T00:00:00,1006,3,7,6720
2022-11-12T00:00:00,1007,1,1,960
2022-11-12T00:00:00,1007,2,0,0
2022-11-12T00:00:00,1007,3,4,3840
2022-11-12T00:00:00,1008,1,6,5760
2022-11-12T00:00:00,1008,2,4,3840
2022-11-12T00:00:00,1008,3,4,3840
2022-11-12T00:00:00,1009,1,2,1920
2022-11-12T00:00:00,1009,2,1,960
2022-11-12T00:00:00,1009,3,0,0
2022-11-12T00:00:00,1010,1,3,2880
2022-11-12T00:00:00,1010,2,0,0
2022-11-12T00:00:00,1010,3,8,7680
2022-11-13T00:00:00,1001,1,9,8640
2022-11-13T00:00:00,1001,2,5,4800
2022-11-13T00:00:00,1001,3,9,8640
2022-11-13T00:00:00,1002,1,5,4800
2022-11-13T00:00:00,1002,2,1,960
2022-11-13T00:00:00,1002,3,0,0
2022-11-13T00:00:00,1003,1,1,960
2022-11-13T00:00:00,1003,2,1,960
2022-11-13T00:00:00,1003,3,7,6720
2022-11-13T00:00:00,1004,1,3,2880
2022-11-13T00:00:00,1004,2,4,3840
2022-11-13T00:00:00,1004,3,3,2880
2022-11-13T00:00:00,1005,1,1,960
2022-11-13T00:00:00,1005,2,6,5760
2022-11-13T00:00:00,1005,3,1,960
2022-11-13T00:00:00,1006,1,2,1920
2022-11-13T00:00:00,1006,2,4,3840
2022-11-13T00:00:00,1006,3,2,1920
2022-11-13T00:00:00,1007,1,7,6720
2022-11-13T00:00:00,1007,2,2,1920
2022-11-13T00:00:00,1007,3,6,5760
2022-11-13T00:00:00,1008,1,7,6720
2022-11-13T00:00:00,1008,2,2,1920
2022-11-13T00:00:00,1008,3,6,5760
2022-11-13T00:00:00,1009,1,3,2880
2022-11-13T00:00:00,1009,2,7,6720
2022-11-13T00:00:00,1009,3,4,3840
2022-11-13T00:00:00,1010,1,7,6720
2022-11-13T00:00:00,1010,2,0,0
2022-11-13T00:00:00,1010,3,6,5760
2022-11-14T00:00:00,1001,1,2,1920
2022-11-14T00:00:00,1001,2,4,3840
2022-11-14T00:00:00,1001,3,1,960
2022-11-14T00:00:00,1002,1,8,7680
2022-11-14T00:00:00,1002,2,3,2880
2022-11-14T00:00:00,1002,3,5,4800
2022-11-14T00:00:00,1003,1,3,2880
2022-11-14T00:00:00,1003,2,1,960
2022-11-14T00:00:00,1003,3,6,5760
2022-11-14T00:00:00,1004,1,0,0
2022-11-14T00:00:00,1004,2,2,1920
2022-11-14T00:00:00,1004,3,1,960
2022-11-14T00:00:00,1005,1,1,960
2022-11-14T00:00:00,1005,2,6,5760
2022-11-14T00:00:00,1005,3,7,6720
2022-11-14T00:00:00,1006,1,7,6720
2022-11-14T00:00:00,1006,2,4,3840
2022-11-14T00:00:00,1006,3,5,4800
2022-11-14T00:00:00,1007,1,7,6720
2022-11-14T00:00:00,1007,2,6,5760
2022-11-14T00:00:00,1007,3,5,4800
2022-11-14T00:00:00,1008,1,7,6720
2022-11-14T00:00:00,1008,2,3,2880
2022-11-14T00:00:00,1008,3,3,2880
2022-11-14T00:00:00,1009,1,6,5760
2022-11-14T00:00:00,1009,2,5,4800
2022-11-14T00:00:00,1009,3,7,6720
2022-11-14T00:00:00,1010,1,4,3840
2022-11-14T00:00:00,1010,2,8,7680
2022-11-14T00:00:00,1010,3,4,3840
2022-11-15T00:00:00,1001,1,3,2880
2022-11-15T00:00:00,1001,2,5,4800
2022-11-15T00:00:00,1001,3,4,3840
2022-11-15T00:00:00,1002,1,2,1920
2022-11-15T00:00:00,1002,2,1,960
2022-11-15T00:00:00,1002,3,8,7680
2022-11-15T00:00:00,1003,1,2,1920
2022-11-15T00:00:00,1003,2,0,0
2022-11-15T00:00:00,1003,3,8,7680
2022-11-15T00:00:00,1004,1,2,1920
2022-11-15T00:00:00,1004,2,0,0
2022-11-15T00:00:00,1004,3,0,0
2022-11-15T00:00:00,1005,1,1,960
2022-11-15T00:00:00,1005,2,9,8640
2022-11-15T00:00:00,1005,3,2,1920
2022-11-15T00:00:00,1006,1,2,1920
2022-11-15T00:00:00,1006,2,6,5760
2022-11-15T00:00:00,1006,3,4,3840
2022-11-15T00:00:00,1007,1,3,2880
2022-11-15T00:00:00,1007,2,8,7680
2022-11-15T00:00:00,1007,3,9,8640
2022-11-15T00:00:00,1008,1,6,5760
2022-11-15T00:00:00,1008,2,2,1920
2022-11-15T00:00:00,1008,3,2,1920
2022-11-15T00:00:00,1009,1,2,1920
2022-11-15T00:00:00,1009,2,0,0
2022-11-15T00:00:00,1009,3,4,3840
2022-11-15T00:00:00,1010,1,7,6720
2022-11-15T00:00:00,1010,2,6,5760
2022-11-15T00:00:00,1010,3,3,2880
2022-11-16T00:00:00,1001,1,7,6720
2022-11-16T00:00:00,1001,2,8,7680
2022-11-16T00:00:00,1001,3,1,960
2022-11-16T00:00:00,1002,1,9,8640
2022-11-16T00:00:00,1002,2,3,2880
2022-11-16T00:00:00,1002,3,3,2880
2022-11-16T00:00:00,1003,1,2,1920
2022-11-16T00:00:00,1003,2,0,0
2022-11-16T00:00:00,1003,3,9,8640
2022-11-16T00:00:00,1004,1,2,1920
2022-11-16T00:00:00,1004,2,4,3840
2022-11-16T00:00:00,1004,3,6,5760
2022-11-16T00:00:00,1005,1,8,7680
2022-11-16T00:00:00,1005,2,3,2880
2022-11-16T00:00:00,1005,3,9,8640
2022-11-16T00:00:00,1006,1,9,8640
2022-11-16T00:00:00,1006,2,5,4800
2022-11-16T00:00:00,1006,3,6,5760
2022-11-16T00:00:00,1007,1,0,0
2022-11-16T00:00:00,1007,2,4,3840
2022-11-16T00:00:00,1007,3,8,7680
2022-11-16T00:00:00,1008,1,3,2880
2022-11-16T00:00:00,1008,2,2,1920
2022-11-16T00:00:00,1008,3,6,5760
2022-11-16T00:00:00,1009,1,4,3840
2022-11-16T00:00:00,1009,2,6,5760
2022-11-16T00:00:00,1009,3,2,1920
2022-11-16T00:00:00,1010,1,9,8640
2022-11-16T00:00:00,1010,2,6,5760
2022-11-16T00:00:00,1010,3,0,0
2022-11-17T00:00:00,1001,1,5,4800
2022-11-17T00:00:00,1001,2,7,6720
2022-11-17T00:00:00,1001,3,6,5760
2022-11-17T00:00:00,1002,1,7,6720
2022-11-17T00:00:00,1002,2,6,5760
2022-11-17T00:00:00,1002,3,2,1920
2022-11-17T00:00:00,1003,1,5,4800
2022-11-17T00:00:00,1003,2,9,8640
2022-11-17T00:00:00,1003,3,5,4800
2022-11-17T00:00:00,1004,1,3,2880
2022-11-17T00:00:00,1004,2,4,3840
2022-11-17T00:00:00,1004,3,7,6720
2022-11-17T00:00:00,1005,1,5,4800
2022-11-17T00:00:00,1005,2,8,7680
2022-11-17T00:00:00,1005,3,1,960
2022-11-17T00:00:00,1006,1,2,1920
2022-11-17T00:00:00,1006,2,1,960
2022-11-17T00:00:00,1006,3,1,960
2022-11-17T00:00:00,1007,1,3,2880
2022-11-17T00:00:00,1007,2,4,3840
2022-11-17T00:00:00,1007,3,1,960
2022-11-17T00:00:00,1008,1,9,8640
2022-11-17T00:00:00,1008,2,5,4800
2022-11-17T00:00:00,1008,3,6,5760
2022-11-17T00:00:00,1009,1,2,1920
2022-11-17T00:00:00,1009,2,1,960
2022-11-17T00:00:00,1009,3,5,4800
2022-11-17T00:00:00,1010,1,6,5760
2022-11-17T00:00:00,1010,2,1,960
2022-11-17T00:00:00,1010,3,4,3840
2022-11-18T00:00:00,1001,1,7,6720
2022-11-18T00:00:00,1001,2,2,1920
2022-11-18T00:00:00,1001,3,9,8640
2022-11-18T00:00:00,1002,1,9,8640
2022-11-18T00:00:00,1002,2,0,0
2022-11-18T00:00:00,1002,3,9,8640
2022-11-18T00:00:00,1003,1,0,0
2022-11-18T00:00:00,1003,2,4,3840
2022-11-18T00:00:00,1003,3,1,960
2022-11-18T00:00:00,1004,1,0,0
2022-11-18T00:00:00,1004,2,8,7680
2022-11-18T00:00:00,1004,3,7,6720
2022-11-18T00:00:00,1005,1,8,7680
2022-11-18T00:00:00,1005,2,7,6720
2022-11-18T00:00:00,1005,3,3,2880
2022-11-18T00:00:00,1006,1,6,5760
2022-11-18T00:00:00,1006,2,6,5760
2022-11-18T00:00:00,1006,3,3,2880
2022-11-18T00:00:00,1007,1,3,2880
2022-11-18T00:00:00,1007,2,9,8640
2022-11-18T00:00:00,1007,3,1,960
2022-11-18T00:00:00,1008,1,6,5760
2022-11-18T00:00:00,1008,2,0,0
2022-11-18T00:00:00,1008,3,0,0
2022-11-18T00:00:00,1009,1,8,7680
2022-11-18T00:00:00,1009,2,7,6720
2022-11-18T00:00:00,1009,3,1,960
2022-11-18T00:00:00,1010,1,4,3840
2022-11-18T00:00:00,1010,2,8,7680
2022-11-18T00:00:00,1010,3,1,960
2022-11-19T00:00:00,1001,1,5,4800
2022-11-19T00:00:00,1001,2,9,8640
2022-11-19T00:00:00,1001,3,5,4800
2022-11-19T00:00:00,1002,1,9,8640
2022-11-19T00:00:00,1002,2,5,4800
2022-11-19T00:00:00,1002,3,3,2880
2022-11-19T00:00:00,1003,1,4,3840
2022-11-19T00:00:00,1003,2,7,6720
2022-11-19T00:00:00,1003,3,5,4800
2022-11-19T00:00:00,1004,1,1,960
2022-11-19T00:00:00,1004,2,0,0
2022-11-19T00:00:00,1004,3,4,3840
2022-11-19T00:00:00,1005,1,6,5760
2022-11-19T00:00:00,1005,2,2,1920
2022-11-19T00:00:00,1005,3,8,7680
2022-11-19T00:00:00,1006,1,5,4800
2022-11-19T00:00:00,1006,2,8,7680
2022-11-19T00:00:00,1006,3,3,2880
2022-11-19T00:00:00,1007,1,3,2880
2022-11-19T00:00:00,1007,2,3,2880
2022-11-19T00:00:00,1007,3,3,2880
2022-11-19T00:00:00,1008,1,2,1920
2022-11-19T00:00:00,1008,2,6,5760
2022-11-19T00:00:00,1008,3,4,3840
2022-11-19T00:00:00,1009,1,2,1920
2022-11-19T00:00:00,1009,2,2,1920
2022-11-19T00:00:00,1009,3,0,0
2022-11-19T00:00:00,1010,1,1,960
2022-11-19T00:00:00,1010,2,6,5760
2022-11-19T00:00:00,1010,3,2,1920
2022-11-20T00:00:00,1001,1,8,7680
2022-11-20T00:00:00,1001,2,1,960
2022-11-20T00:00:00,1001,3,2,1920
2022-11-20T00:00:00,1002,1,3,2880
2022-11-20T00:00:00,1002,2,3,2880
2022-11-20T00:00:00,1002,3,4,3840
2022-11-20T00:00:00,1003,1,7,6720
2022-11-20T00:00:00,1003,2,3,2880
2022-11-20T00:00:00,1003,3,7,6720
2022-11-20T00:00:00,1004,1,1,960
2022-11-20T00:00:00,1004,2,6,5760
2022-11-20T00:00:00,1004,3,3,2880
2022-11-20T00:00:00,1005,1,4,3840
2022-11-20T00:00:00,1005,2,9,8640
2022-11-20T00:00:00,1005,3,5,4800
2022-11-20T00:00:00,1006,1,8,7680
2022-11-20T00:00:00,1006,2,6,5760
2022-11-20T00:00:00,1006,3,1,960
2022-11-20T00:00:00,1007,1,8,7680
2022-11-20T00:00:00,1007,2,4,3840
2022-11-20T00:00:00,1007,3,4,3840
2022-11-20T00:00:00,1008,1,0,0
2022-11-20T00:00:00,1008,2,9,8640
2022-11-20T00:00:00,1008,3,3,2880
2022-11-20T00:00:00,1009,1,6,5760
2022-11-20T00:00:00,1009,2,9,8640
2022-11-20T00:00:00,1009,3,4,3840
2022-11-20T00:00:00,1010,1,2,1920
2022-11-20T00:00:00,1010,2,8,7680
2022-11-20T00:00:00,1010,3,4,3840
2022-11-21T00:00:00,1001,1,6,5760
2022-11-21T00:00:00,1001,2,3,2880
2022-11-21T00:00:00,1001,3,3,2880
2022-11-21T00:00:00,1002,1,1,960
2022-11-21T00:00:00,1002,2,5,4800
2022-11-21T00:00:00,1002,3,4,3840
2022-11-21T00:00:00,1003,1,9,8640
2022-11-21T00:00:00,1003,2,8,7680
2022-11-21T00:00:00,1003,3,4,3840
2022-11-21T00:00:00,1004,1,3,2880
2022-11-21T00:00:00,1004,2,2,1920
2022-11-21T00:00:00,1004,3,7,6720
2022-11-21T00:00:00,1005,1,6,5760
2022-11-21T00:00:00,1005,2,1,960
2022-11-21T00:00:00,1005,3,2,1920
2022-11-21T00:00:00,1006,1,4,3840
2022-11-21T00:00:00,1006,2,5,4800
2022-11-21T00:00:00,1006,3,3,2880
2022-11-21T00:00:00,1007,1,4,3840
2022-11-21T00:00:00,1007,2,0,0
2022-11-21T00:00:00,1007,3,0,0
2022-11-21T00:00:00,1008,1,6,5760
2022-11-21T00:00:00,1008,2,0,0
2022-11-21T00:00:00,1008,3,6,5760
2022-11-21T00:00:00,1009,1,0,0
2022-11-21T00:00:00,1009,2,7,6720
2022-11-21T00:00:00,1009,3,5,4800
2022-11-21T00:00:00,1010,1,0,0
2022-11-21T00:00:00,1010,2,7,6720
2022-11-21T00:00:00,1010,3,8,7680
2022-11-22T00:00:00,1001,1,7,6720
2022-11-22T00:00:00,1001,2,6,5760
2022-11-22T00:00:00,1001,3,3,2880
2022-11-22T00:00:00,1002,1,9,8640
2022-11-22T00:00:00,1002,2,7,6720
2022-11-22T00:00:00,1002,3,1,960
2022-11-22T00:00:00,1003,1,6,5760
2022-11-22T00:00:00,1003,2,7,6720
2022-11-22T00:00:00,1003,3,6,5760
2022-11-22T00:00:00,1004,1,2,1920
2022-11-22T00:00:00,1004,2,6,5760
2022-11-22T00:00:00,1004,3,0,0
2022-11-22T00:00:00,1005,1,8,7680
2022-11-22T00:00:00,1005,2,1,960
2022-11-22T00:00:00,1005,3,8,7680
2022-11-22T00:00:00,1006,1,2,1920
2022-11-22T00:00:00,1006,2,3,2880
2022-11-22T00:00:00,1006,3,3,2880
2022-11-22T00:00:00,1007,1,2,1920
2022-11-22T00:00:00,1007,2,2,1920
2022-11-22T00:00:00,1007,3,8,7680
2022-11-22T00:00:00,1008,1,0,0
2022-11-22T00:00:00,1008,2,2,1920
2022-11-22T00:00:00,1008,3,7,6720
2022-11-22T00:00:00,1009,1,6,5760
2022-11-22T00:00:00,1009,2,3,2880
2022-11-22T00:00:00,1009,3,0,0
2022-11-22T00:00:00,1010,1,3,2880
2022-11-22T00:00:00,1010,2,6,5760
2022-11-22T00:00:00,1010,3,4,3840
